ID_WOHNORT_NEW,ID_PERSON_NEW,ID_PERSON,POSTLEITZAHL,GEMEINDENAME,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
20729_WOHNORT_1,20729,Corrodi_Paul_1892_12_21,,Meilen,21,12,1892,21,12,1892
20729_WOHNORT_2,20729,Corrodi_Paul_1892_12_21,,Meilen,22,1,1964,22,1,1964
20732_WOHNORT_1,20732,Oertli_Leni_1924__,,Bülach,24,5,1971,28,3,1977
20739_WOHNORT_1,20739,Kaufmann_Christoph_1783_07_03,,Winterthur,17,11,1819,24,10,1834
20741_WOHNORT_1,20741,Landolt_Johann_Rudolf_1771_04_23,,Zürich,24,6,1814,15,2,1838
20743_WOHNORT_1,20743,Leuenberger_Moritz_1946_09_21,,Biel/Bienne,21,9,1946,21,9,1946
20749_WOHNORT_4,20749,Müller_Johann_Jakob_1812_08_12,,Winterthur,,,1855,13,6,1869
20749_WOHNORT_6,20749,Müller_Johann_Jakob_1812_08_12,,Winterthur,,,1869,,,1869
20749_WOHNORT_7,20749,Müller_Johann_Jakob_1812_08_12,,Winterthur,30,4,1872,30,4,1872
20749_WOHNORT_5,20749,Müller_Johann_Jakob_1812_08_12,,Winterthur,,,1857,,,1857
20749_WOHNORT_2,20749,Müller_Johann_Jakob_1812_08_12,,Winterthur,19,12,1843,,,1855
20749_WOHNORT_1,20749,Müller_Johann_Jakob_1812_08_12,,Kyburg,12,8,1812,12,8,1812
20749_WOHNORT_3,20749,Müller_Johann_Jakob_1812_08_12,,Riesbach,31,5,1854,,,1855
20754_WOHNORT_1,20754,Ott_Friedrich_Salomon_1813_10_27,,Zürich,24,5,1850,27,5,1866
20754_WOHNORT_2,20754,Ott_Friedrich_Salomon_1813_10_27,,Zürich,1,1,1852,1,1,1852
20755_WOHNORT_1,20755,Ott_Hans_Conrad_1767_01_28,,Zürich,24,6,1814,2,11,1816
20763_WOHNORT_1,20763,Steiner_Heinrich_1747_01_03,,Winterthur,23,4,1803,27,11,1827
20764_WOHNORT_2,20764,Steiner_Karl_Emanuel_1771_11_23,,Winterthur,10,3,1846,10,3,1846
20764_WOHNORT_1,20764,Steiner_Karl_Emanuel_1771_11_23,,Winterthur,23,11,1771,23,11,1771
20769_WOHNORT_1,20769,Walder_Johann_Jakob_1750_01_11,,Unterwetzikon (Wetzikon),23,4,1803,22,3,1817
20770_WOHNORT_1,20770,Albanese_Franco_1977_06_03,8408,Winterthur,9,5,2011,14,8,2020
20773_WOHNORT_1,20773,Neukom_Martin_1986_07_07,8400,Winterthur,,,,,,
20775_WOHNORT_1,20775,Ziegler_Jakob_Christoph_1768_10_01,,Neftenbach,23,4,1803,27,11,1830
20777_WOHNORT_1,20777,Bodmer_Salomon_1749_01_12,,Wülflingen,23,4,1803,4,7,1814
20778_WOHNORT_1,20778,Bürgi_David_1801_05_14,,Adetswil (Bäretswil),16,5,1831,,,1834
20778_WOHNORT_2,20778,Bürgi_David_1801_05_14,,Fluntern,,,1834,30,5,1854
20779_WOHNORT_1,20779,Escher_(v._der_Lindt)_Hans_Conrad_1767_08_24,,Zürich,24,6,1814,9,3,1823
20779_WOHNORT_2,20779,Escher_(v._der_Lindt)_Hans_Conrad_1767_08_24,,Zürich,1,1,1819,9,3,1823
20780_WOHNORT_1,20780,Escher_(v._Glas)_Heinrich_1789_04_23,,Zürich,23,4,1789,23,4,1789
20780_WOHNORT_2,20780,Escher_(v._Glas)_Heinrich_1789_04_23,,Grüningen,17,12,1819,27,11,1830
20780_WOHNORT_3,20780,Escher_(v._Glas)_Heinrich_1789_04_23,,Hottingen,9,2,1870,9,2,1870
20783_WOHNORT_2,20783,Esslinger_Melchior_1803_02_13,,Stuttgart,3,1,1855,3,1,1855
20783_WOHNORT_1,20783,Esslinger_Melchior_1803_02_13,,Zürich,15,12,1834,27,6,1838
20786_WOHNORT_1,20786,Marty_Christoph_1970_06_01,8049 (Zürich) ,Zürich,11,1,2021,,,
20788_WOHNORT_1,20788,Fries_Hans_Kaspar_1739_02_27,,Zürich,23,4,1803,26,6,1805
20789_WOHNORT_3,20789,Hegner_Ulrich_1759_02_07,,Winterthur,4,1,1840,4,1,1840
20789_WOHNORT_2,20789,Hegner_Ulrich_1759_02_07,,Winterthur,24,6,1814,1,6,1829
20789_WOHNORT_1,20789,Hegner_Ulrich_1759_02_07,,Winterthur,7,2,1758,7,2,1758
20793_WOHNORT_1,20793,Hirzel_Konrad_Melchior_1793_08_31,,Zürich,23,6,1824,9,7,1843
20795_WOHNORT_1,20795,Horner_Johann_Kaspar_1774_03_12,,Zürich,7,7,1814,3,11,1834
20795_WOHNORT_3,20795,Horner_Johann_Kaspar_1774_03_12,,Zürich,,,1830,,,1830
20795_WOHNORT_2,20795,Horner_Johann_Kaspar_1774_03_12,,Zürich,,,1819,,,1819
20796_WOHNORT_1,20796,Hottinger_Hans_Jakob_1783_05_18,,Zürich,18,12,1830,16,12,1833
20797_WOHNORT_4,20797,Hüni_Heinrich_1790_03_16,,Horgen,3,12,1854,3,12,1854
20797_WOHNORT_2,20797,Hüni_Heinrich_1790_03_16,,Horgen,18,12,1830,15,2,1838
20797_WOHNORT_1,20797,Hüni_Heinrich_1790_03_16,,Horgen,16,3,1790,16,3,1790
20797_WOHNORT_3,20797,Hüni_Heinrich_1790_03_16,,Horgen,18,12,1830,18,12,1830
20799_WOHNORT_1,20799,Keller_Hartmann_1772_11_08,,Glattfelden,19,12,1809,9,9,1839
20809_WOHNORT_1,20809,Schneebeli_Hanspeter_1942_03_01,8051 (Zürich) ,Zürich,7,4,1986,13,3,2006
20816_WOHNORT_1,20816,Escher_(v._Glas)_Felix_1746_04_02,,Zürich,23,4,1803,17,1,1805
20819_WOHNORT_1,20819,Brändli_Heinrich_1763__,,Embrach,23,4,1803,16,12,1814
20820_WOHNORT_1,20820,Hitz_Walter_1927_06_02,,Schönenberg,26,5,1975,29,5,1983
20821_WOHNORT_1,20821,Meier_Doris_1967__,8303 (Bassersdorf) ,Bassersdorf,6,5,2019,,,
20823_WOHNORT_3,20823,Zangger_Hans_Martin_1762__,,Embrach,18,12,1830,7,1,1836
20823_WOHNORT_2,20823,Zangger_Hans_Martin_1762__,,Embrach,19,11,1807,10,6,1816
20823_WOHNORT_1,20823,Zangger_Hans_Martin_1762__,,Nossikon (Uster),23,4,1803,8,5,1804
20824_WOHNORT_3,20824,Ganz_Jakob___,,Unterembrach (Embrach),17,6,1872,13,6,1875
20824_WOHNORT_1,20824,Ganz_Jakob___,,Embrach,31,5,1858,13,6,1869
20824_WOHNORT_2,20824,Ganz_Jakob___,,Embrach,20,6,1870,16,6,1872
20825_WOHNORT_1,20825,Bachmann_Kurt_1916__,,Embrach,31,8,1964,22,4,1974
20845_WOHNORT_1,20845,Schwarzenbach-Hüni_Jakob_1803__,,Kilchberg,20,3,1838,21,5,1846
20845_WOHNORT_2,20845,Schwarzenbach-Hüni_Jakob_1803__,,Bendlikon (Kilchberg),24,5,1850,13,6,1869
20851_WOHNORT_1,20851,Ott_Johann_Caspar_1780_12_03,,Zürich,21,12,1814,27,11,1830
20851_WOHNORT_2,20851,Ott_Johann_Caspar_1780_12_03,,Greifensee,,,1828,,,1831
20852_WOHNORT_1,20852,Usteri_Martin_1763_04_12,,Zürich,18,5,1813,29,7,1827
20856_WOHNORT_4,20856,Rüegg_Heinrich_1801_12_20,,Enge,22,5,1846,13,6,1869
20856_WOHNORT_2,20856,Rüegg_Heinrich_1801_12_20,,Zürich,,,1834,,,1834
20856_WOHNORT_3,20856,Rüegg_Heinrich_1801_12_20,,Enge,20,3,1838,9,9,1839
20856_WOHNORT_1,20856,Rüegg_Heinrich_1801_12_20,,Zürich,18,12,1830,24,10,1834
20857_WOHNORT_1,20857,Kündig_Albert_1838_04_30,,Pfäffikon,17,6,1872,19,5,1902
20862_WOHNORT_2,20862,Hirzel_Hans_Caspar_1792_01_16,,Riesbach,20,12,1826,17,10,1840
20862_WOHNORT_1,20862,Hirzel_Hans_Caspar_1792_01_16,,Zürich,16,1,1792,16,1,1792
20864_WOHNORT_1,20864,Sulzer_Johann_Rudolf_1789_04_05,,Winterthur,5,4,1789,5,4,1789
20864_WOHNORT_2,20864,Sulzer_Johann_Rudolf_1789_04_05,,Winterthur,20,3,1838,9,9,1839
20864_WOHNORT_3,20864,Sulzer_Johann_Rudolf_1789_04_05,,Winterthur,30,4,1850,30,4,1850
20865_WOHNORT_1,20865,Suter_Eduard_1820_11_27,,Zürich,24,5,1850,16,6,1872
20871_WOHNORT_3,20871,Kündig_Hans_Jakob_1790_11_27,,Hittnau,27,11,1790,27,11,1790
20871_WOHNORT_1,20871,Kündig_Hans_Jakob_1790_11_27,,Grüningen,19,9,1839,21,5,1846
20871_WOHNORT_2,20871,Kündig_Hans_Jakob_1790_11_27,,Grüningen,5,11,1859,5,11,1859
20872_WOHNORT_1,20872,Müller_Johann_Heinrich_1829_03_20,,Fischenthal,26,5,1862,,,1868
20872_WOHNORT_3,20872,Müller_Johann_Heinrich_1829_03_20,,Benken (ZH),18,6,1883,22,5,1887
20872_WOHNORT_2,20872,Müller_Johann_Heinrich_1829_03_20,,Wald,,,1868,13,6,1869
20873_WOHNORT_1,20873,Furrer_Heinrich_1784_02_03,,Pfäffikon,19,9,1839,23,5,1850
20876_WOHNORT_2,20876,Landolt_Johann_Ulrich_1821_07_02,,Kleinandelfingen,14,6,1869,10,2,1881
20876_WOHNORT_1,20876,Landolt_Johann_Ulrich_1821_07_02,,Kleinandelfingen,2,7,1821,2,7,1821
20878_WOHNORT_2,20878,König_Walter_1908_01_13,,Zollikon,20,2,1985,20,2,1985
20878_WOHNORT_3,20878,König_Walter_1908_01_13,,Zürich,30,4,1951,23,5,1971
20878_WOHNORT_1,20878,König_Walter_1908_01_13,,Zürich,13,1,1908,13,1,1908
20881_WOHNORT_3,20881,Meister_Jakob_Heinrich_1744_08_06,,Zürich,,,1794,10,11,1826
20881_WOHNORT_4,20881,Meister_Jakob_Heinrich_1744_08_06,,Zürich,10,11,1826,10,11,1826
20881_WOHNORT_1,20881,Meister_Jakob_Heinrich_1744_08_06,,"Bückeburg (Schaumburg-Lippe, D)",6,8,1744,6,8,1744
20881_WOHNORT_2,20881,Meister_Jakob_Heinrich_1744_08_06,,Paris,,,1769,,,1792
20883_WOHNORT_2,20883,Ott_Caspar_1758_04_02,,Zürich,23,4,1803,15,8,1818
20883_WOHNORT_1,20883,Ott_Caspar_1758_04_02,,Zürich,23,4,1803,14,8,1818
20890_WOHNORT_1,20890,Sulzer_Johann_Heinrich_1765_05_05,,Winterthur,23,4,1803,10,6,1816
20892_WOHNORT_1,20892,Amberg_Hans_1900__,,Adliswil,27,2,1928,10,1,1935
20893_WOHNORT_1,20893,Amsler_Johann_Rudolf_1853_11_08,,Meilen,8,11,1853,30,10,1917
20894_WOHNORT_2,20894,Brändli_Benjamin_1817_02_18,,Zürich,,,1850,,,1855
20894_WOHNORT_1,20894,Brändli_Benjamin_1817_02_18,,Wädenswil,18,2,1817,18,2,1817
20894_WOHNORT_3,20894,Brändli_Benjamin_1817_02_18,,Meilen,22,6,1855,22,6,1855
20895_WOHNORT_1,20895,Brennwald_Jakob_1825_08_08,,Feldbach (Hombrechtikon),14,6,1869,22,5,1887
20896_WOHNORT_3,20896,Clais_von_Karl_Sebastian_1800_07_27,,Wülflingen,31,5,1854,30,5,1858
20896_WOHNORT_1,20896,Clais_von_Karl_Sebastian_1800_07_27,,Winterthur,27,7,1800,27,7,1800
20896_WOHNORT_2,20896,Clais_von_Karl_Sebastian_1800_07_27,,Winterthur,18,5,1842,30,5,1854
20897_WOHNORT_1,20897,Finsler_Hans_Georg_1748_05_23,,Zürich,23,4,1803,29,3,1821
20899_WOHNORT_1,20899,Hasler_Jakob_1825_01_22,,Meilen,28,12,1863,24,12,1880
20900_WOHNORT_1,20900,Ott_Hans_1813_03_30,,Zürich,22,5,1846,6,11,1865
20900_WOHNORT_2,20900,Ott_Hans_1813_03_30,,Zürich,1,1,1862,1,1,1862
20901_WOHNORT_1,20901,Huber_Johann_Heinrich___,,Urdorf,28,5,1866,11,6,1878
20902_WOHNORT_1,20902,Heusser_Robert___,,Hombrechtikon,28,5,1866,16,6,1872
20903_WOHNORT_1,20903,Hürlimann_Heinrich___,,Hombrechtikon,24,5,1850,20,10,1865
20904_WOHNORT_1,20904,Bosshard_Kaspar_1834__,,Balchensthal (Hittnau),26,12,1865,13,5,1869
20906_WOHNORT_2,20906,Rusterholz_Johann_Heinrich_1760_09_11,,Unterstrass,23,4,1803,15,12,1806
20906_WOHNORT_1,20906,Rusterholz_Johann_Heinrich_1760_09_11,,Wädenswil,11,9,1790,11,9,1790
20906_WOHNORT_3,20906,Rusterholz_Johann_Heinrich_1760_09_11,,Unterstrass,11,11,1806,11,11,1806
20907_WOHNORT_1,20907,Spyri_Johann_Ludwig_1822_08_31,,Zürich,28,3,1885,17,12,1895
20908_WOHNORT_1,20908,Widmer_Johann_Jakob_1819_12_11,,Horgen,22,12,1856,13,1,1879
20909_WOHNORT_1,20909,Syz_Johann_Kaspar_1785_06_11,,Knonau,11,6,1785,10,5,1836
20911_WOHNORT_1,20911,Angst_Otto_1859_07_23,,Bassersdorf,27,5,1890,12,12,1891
20911_WOHNORT_2,20911,Angst_Otto_1859_07_23,,Sao Paulo (Braslilien),12,3,1892,12,3,1892
20912_WOHNORT_1,20912,Binkert_Gottfried_1847_02_10,,Koblenz,10,2,1847,10,2,1847
20912_WOHNORT_2,20912,Binkert_Gottfried_1847_02_10,,Winterthur,19,6,1899,25,7,1899
20913_WOHNORT_1,20913,Burkhard_Paulus_Heinrich_1830_06_07,,Küsnacht,18,6,1883,30,12,1890
20914_WOHNORT_1,20914,Keller_Johannes_1840_03_26,,Truttikon,12,6,1878,17,12,1882
20915_WOHNORT_1,20915,Welti_August_1867_11_05,,Winterthur,5,11,1867,5,11,1867
20915_WOHNORT_4,20915,Welti_August_1867_11_05,,Zug,12,1,1944,12,1,1944
20915_WOHNORT_3,20915,Welti_August_1867_11_05,,Bern,5,11,1900,5,11,1900
20915_WOHNORT_2,20915,Welti_August_1867_11_05,,Winterthur,26,7,1899,5,11,1900
20916_WOHNORT_1,20916,Gut_Johann_Rudolf_1851__,,Volketswil,29,5,1905,18,8,1909
20917_WOHNORT_1,20917,Weidenmann_Gottlieb_1849_01_15,,Volketswil,20,12,1909,22,7,1917
20921_WOHNORT_1,20921,Hofmann_Hans_Jakob_1781_06_,,Kloten,18,12,1830,23,5,1850
20922_WOHNORT_1,20922,Hofmeister_Heinrich_1772_08_08,,Zürich,13,12,1815,4,3,1830
20924_WOHNORT_1,20924,Toggenburger_Johann_Conrad_1766_10_16,,Marthalen,16,10,1766,16,10,1766
20924_WOHNORT_2,20924,Toggenburger_Johann_Conrad_1766_10_16,,Marthalen,23,4,1803,,,1818
20924_WOHNORT_3,20924,Toggenburger_Johann_Conrad_1766_10_16,,Pfungen,,,1818,,,1828
20928_WOHNORT_1,20928,Hotz_Hans_Heinrich_1770__,,Hirslanden,14,5,1805,19,6,1825
20930_WOHNORT_2,20930,Hotz_Hans_Jakob_1805__,,Oerlikon,,,1857,,,1857
20930_WOHNORT_1,20930,Hotz_Hans_Jakob_1805__,,Oerlikon,22,5,1846,2,4,1851
20931_WOHNORT_1,20931,Hotz_Hans_Heinrich_1802__,,Hirslanden,17,2,1832,4,11,1843
20931_WOHNORT_2,20931,Hotz_Hans_Heinrich_1802__,,Hinwil,4,11,1843,4,11,1843
20933_WOHNORT_1,20933,Wettstein_Ernst_1899__,8615 (Uster) ,Wermatswil-Uster,9,5,1955,7,5,1967
20934_WOHNORT_1,20934,Walker_Willy_1922__,,Zürich,17,1,1966,27,6,1977
20935_WOHNORT_1,20935,Wettstein_Ernst_1907_05_03,,Uster,3,5,1907,3,5,1907
20935_WOHNORT_2,20935,Wettstein_Ernst_1907_05_03,,Zürich,30,4,1951,30,11,1965
20938_WOHNORT_1,20938,Meier_Johann_Jakob_1819_09_12,,Benken (ZH),15,6,1874,14,7,1876
20939_WOHNORT_1,20939,Kueser_Johann_1833_06_04,,Fluntern,12,6,1878,23,10,1883
20941_WOHNORT_1,20941,Schellenberg_Heinrich_1831_06_10,,Bassersdorf,15,5,1883,2,1,1890
20945_WOHNORT_1,20945,Honegger_Erhard_1824__,,Medikon-Wetzikon,14,6,1869,16,11,1896
20946_WOHNORT_2,20946,Knell_Karl_1853_06_20,,Küsnacht (ZH),4,5,1896,20,3,1901
20946_WOHNORT_1,20946,Knell_Karl_1853_06_20,,Töss,20,6,1853,20,6,1853
20947_WOHNORT_1,20947,Wegmann_Ulrich_1851__,,Marthalen,4,5,1896,13,2,1907
20949_WOHNORT_1,20949,Luisoni_Stefan_1875__,,Altstetten,29,5,1911,1,10,1912
20950_WOHNORT_1,20950,Raths_Johann_1856__,,Pfäffikon,20,2,1898,22,12,1912
20951_WOHNORT_1,20951,Kleinert_Heinrich_1853_10_04,,Zürich (Wipkingen),9,6,1884,4,3,1913
20957_WOHNORT_1,20957,Streuli_Johann_Jakob_1801__,,Riesbach,21,9,1835,16,1,1851
20958_WOHNORT_2,20958,Hotz_Jakob_1847__,,Seebach,27,5,1890,7,9,1913
20958_WOHNORT_1,20958,Hotz_Jakob_1847__,,Grüningen,,,1847,,,1847
20960_WOHNORT_1,20960,Nägeli_Hans_Kaspar_1785__,,Riesbach,,,1849,23,5,1850
20962_WOHNORT_1,20962,Escher_(v._Glas)_Alfred_1819_02_20,,Enge,26,5,1862,5,12,1882
20963_WOHNORT_2,20963,Schärer_Hans_Jakob_1732_08_05,,Kyburg,5,8,1732,5,8,1732
20963_WOHNORT_1,20963,Schärer_Hans_Jakob_1732_08_05,,Kloten,23,4,1803,11,4,1816
20969_WOHNORT_2,20969,Hirzel_Heinrich_1766_10_01,,Zürich,,,1821,,,1821
20969_WOHNORT_1,20969,Hirzel_Heinrich_1766_10_01,,Zürich,23,4,1804,15,2,1838
20970_WOHNORT_1,20970,Hotz_Heinrich_1773__,,Oberhittnau (Hittnau),13,5,1807,23,5,1850
20974_WOHNORT_1,20974,Bindschädler_Johann_Jakob_1792_07_15,,Männedorf,18,12,1830,29,9,1832
20974_WOHNORT_2,20974,Bindschädler_Johann_Jakob_1792_07_15,,Uetikon am See,19,9,1839,16,2,1843
20975_WOHNORT_1,20975,Homberger_Ernst_1937_07_23,,Bäretswil,30,4,1979,6,5,1991
20976_WOHNORT_1,20976,Stössel_Johann_1837_05_08,,Bettswil-Bäretswil,8,5,1837,8,5,1837
20976_WOHNORT_4,20976,Stössel_Johann_1837_05_08,,Rüschlikon,7,11,1919,7,11,1919
20976_WOHNORT_3,20976,Stössel_Johann_1837_05_08,,Zürich,,,1874,22,7,1917
20976_WOHNORT_2,20976,Stössel_Johann_1837_05_08,,Wald (ZH),15,11,1869,,,1873
20978_WOHNORT_1,20978,Escher_(v._Luchs)_Heinrich_1773_12_03,,Zürich,3,12,1777,3,12,1777
20978_WOHNORT_5,20978,Escher_(v._Luchs)_Heinrich_1773_12_03,,Zürich,,,1836,,,1836
20978_WOHNORT_4,20978,Escher_(v._Luchs)_Heinrich_1773_12_03,,Zürich,,,1822,,,
20978_WOHNORT_3,20978,Escher_(v._Luchs)_Heinrich_1773_12_03,,Winterthur,,,1810,,,1822
20978_WOHNORT_6,20978,Escher_(v._Luchs)_Heinrich_1773_12_03,,Zürich,14,3,1840,14,3,1840
20978_WOHNORT_2,20978,Escher_(v._Luchs)_Heinrich_1773_12_03,,Zürich,,,1803,,,
20980_WOHNORT_1,20980,Escher_(v._Glas)_Heinrich_1777_12_03,,Zürich,3,12,1777,3,12,1777
20981_WOHNORT_1,20981,Honegger_Eric_1946_04_29,,Rüschlikon,30,4,1979,4,5,1987
20982_WOHNORT_1,20982,Diener_Verena_1949_03_27,,Zürich,27,3,1949,27,3,1949
20983_WOHNORT_1,20983,Hofmann_Hans_1939_03_03,,Horgen,30,5,1983,4,5,1987
20985_WOHNORT_1,20985,Finsler_Hans_Conrad_1765_08_18,,Zürich,18,8,1765,18,8,1765
20985_WOHNORT_2,20985,Finsler_Hans_Conrad_1765_08_18,,Bern,21,12,1839,21,12,1839
20990_WOHNORT_1,20990,Kern_Hans_Jakob_1774_12_10,,Bülach,10,12,1774,10,12,1774
20990_WOHNORT_3,20990,Kern_Hans_Jakob_1774_12_10,,Bülach,12,9,1840,12,9,1840
20990_WOHNORT_2,20990,Kern_Hans_Jakob_1774_12_10,,Bülach,18,5,1813,18,12,1833
20991_WOHNORT_1,20991,Kern_Hans_Konrad_1745_10_11,,Bülach,23,4,1803,23,6,1823
20991_WOHNORT_2,20991,Kern_Hans_Konrad_1745_10_11,,Bülach,13,3,1824,13,3,1824
20991_WOHNORT_3,20991,Kern_Hans_Konrad_1745_10_11,,Bülach,11,10,1745,11,10,1745
20992_WOHNORT_2,20992,Meier_Hans_Konrad_1795_04_29,,Bülach,29,4,1795,29,4,1795
20992_WOHNORT_3,20992,Meier_Hans_Konrad_1795_04_29,,Bülach,22,7,1877,22,7,1877
20992_WOHNORT_1,20992,Meier_Hans_Konrad_1795_04_29,,Bülach,18,12,1830,25,5,1862
20994_WOHNORT_3,20994,Meyer_(von_Knonau)_Johann_Ludwig_1769_09_12,,Zürich,21,9,1841,21,9,1841
20994_WOHNORT_2,20994,Meyer_(von_Knonau)_Johann_Ludwig_1769_09_12,,Zürich,,,1830,,,1830
20994_WOHNORT_1,20994,Meyer_(von_Knonau)_Johann_Ludwig_1769_09_12,,Zürich,12,9,1769,12,9,1769
20995_WOHNORT_1,20995,Usteri_Paulus_1768_02_14,,Zürich,23,4,1803,27,10,1830
20998_WOHNORT_1,20998,Rahn_Salomon_1766_08_20,,Zürich,23,4,1803,7,10,1836
21003_WOHNORT_3,21003,Sulzer_Eduard_1789_10_14,,Zürich,18,12,1830,27,12,1853
21003_WOHNORT_2,21003,Sulzer_Eduard_1789_10_14,,Zürich,10,4,1800,10,4,1857
21003_WOHNORT_1,21003,Sulzer_Eduard_1789_10_14,,Leipzig (Deutschland),14,10,1789,14,10,1789
21004_WOHNORT_3,21004,Rebmann_Rudolf_1759_11_25,,Stäfa,18,5,1842,21,6,1843
21004_WOHNORT_2,21004,Rebmann_Rudolf_1759_11_25,,Stäfa,25,7,1837,25,7,1837
21004_WOHNORT_1,21004,Rebmann_Rudolf_1759_11_25,,Stäfa,25,11,1759,25,11,1759
21005_WOHNORT_3,21005,Schäppi_Heinrich_1799_10_27,,Kloten,6,3,1884,6,3,1884
21005_WOHNORT_1,21005,Schäppi_Heinrich_1799_10_27,,Wipkingen,20,10,1799,20,10,1799
21005_WOHNORT_2,21005,Schäppi_Heinrich_1799_10_27,,Kloten,19,9,1839,21,5,1846
21006_WOHNORT_1,21006,Brändlin_Heinrich_1777_10_01,,Stäfa,25,6,1823,27,11,1830
21009_WOHNORT_1,21009,Zehnder_Hans_Ulrich_1798_01_20,,Oberengstringen,20,1,1798,20,1,1798
21009_WOHNORT_2,21009,Zehnder_Hans_Ulrich_1798_01_20,,Zürich,18,12,1832,23,4,1866
21011_WOHNORT_1,21011,Billeter_Karl_1805_06_02,,Männedorf,15,12,1834,12,2,1866
21012_WOHNORT_2,21012,Billeter_Eduard_1808_12_16,,Baden,21,6,1865,21,6,1865
21012_WOHNORT_1,21012,Billeter_Eduard_1808_12_16,,Männedorf,22,4,1846,25,6,1860
21013_WOHNORT_1,21013,Pfenninger_Johann_Kaspar_1760_09_23,,Stäfa,23,4,1760,23,9,1760
21013_WOHNORT_2,21013,Pfenninger_Johann_Kaspar_1760_09_23,,Stäfa,23,4,1803,1,2,1838
21014_WOHNORT_1,21014,Nägeli_Johann_Heinrich_1801_07_19,,Kilchberg (ZH),19,9,1839,17,5,1842
21018_WOHNORT_1,21018,Sulzer-Wart_von_Friedrich_1806_11_27,,Winterthur,20,3,1838,16,12,1844
21018_WOHNORT_2,21018,Sulzer-Wart_von_Friedrich_1806_11_27,,Andelfingen,1,8,1857,1,8,1857
21018_WOHNORT_3,21018,Sulzer-Wart_von_Friedrich_1806_11_27,,Winterthur,27,11,1806,27,11,1806
21019_WOHNORT_1,21019,Notter_Markus_1960_11_21,,Dietikon,4,5,1987,7,5,1995
21020_WOHNORT_1,21020,Gisler_Konrad_1924_09_19,,Flaach,27,5,1963,7,3,1977
21021_WOHNORT_1,21021,Brugger_Ernst_1914_03_10,,Bellinzona,10,3,1914,10,3,1914
21021_WOHNORT_2,21021,Brugger_Ernst_1914_03_10,,Gossau (ZH),5,5,1947,26,4,1959
21023_WOHNORT_1,21023,Tobler_Ernst_1889_02_02,,Winterthur,2,2,1889,11,5,1919
21023_WOHNORT_2,21023,Tobler_Ernst_1889_02_02,,Küsnacht (ZH),12,5,1919,17,11,1925
21024_WOHNORT_1,21024,Künzi_Hans_1924_01_30,,Zürich,26,6,1967,5,5,1991
21025_WOHNORT_1,21025,Wipf_Heinrich_1841_10_29,,Marthalen,14,6,1869,8,6,1884
21029_WOHNORT_1,21029,Treichler_Johann_Jakob_1822_11_26,,Richterswil,26,11,1822,26,11,1822
21029_WOHNORT_2,21029,Treichler_Johann_Jakob_1822_11_26,,Zürich,24,5,1850,16,6,1872
21029_WOHNORT_3,21029,Treichler_Johann_Jakob_1822_11_26,,Zürich,18,4,1874,31,12,1876
21029_WOHNORT_4,21029,Treichler_Johann_Jakob_1822_11_26,,Hottingen,1,1,1877,26,5,1890
21029_WOHNORT_5,21029,Treichler_Johann_Jakob_1822_11_26,,Zürich (Hottingen),15,5,1893,28,5,1905
21030_WOHNORT_1,21030,Glättli_Urs_1968_07_31,,Winterthur,28,9,2020,,,
21031_WOHNORT_1,21031,Ziegler_Diethelm_1843__,,Winterthur,9,6,1884,22,5,1887
21031_WOHNORT_2,21031,Ziegler_Diethelm_1843__,,Winterthur,9,6,1884,22,5,1887
21032_WOHNORT_1,21032,Frick_Johannes_1828_10_08,,Illnau,14,6,1869,16,6,1872
21032_WOHNORT_2,21032,Frick_Johannes_1828_10_08,,Pfäffikon,17,6,1872,11,6,1878
21032_WOHNORT_3,21032,Frick_Johannes_1828_10_08,,Oberstrass,23,5,1881,24,7,1885
21032_WOHNORT_4,21032,Frick_Johannes_1828_10_08,,Uttenberg-Knonau,8,10,1928,8,10,1928
21034_WOHNORT_1,21034,Hagenbuch_Franz_1819_10_31,,Zürich,31,5,1858,13,6,1869
21034_WOHNORT_2,21034,Hagenbuch_Franz_1819_10_31,8001,Zürich,,,1869,,,1872
21035_WOHNORT_1,21035,Marx_Paul_1886_11_16,,Zürich,29,4,1935,2,4,1939
21035_WOHNORT_2,21035,Marx_Paul_1886_11_16,,Zürich,16,11,1886,16,11,1886
21035_WOHNORT_3,21035,Marx_Paul_1886_11_16,,,31,7,1968,31,7,1968
21037_WOHNORT_3,21037,Studer_Heinrich_1815_09_27,,Bendlikon (Kilchberg),,,1861,,,1864
21037_WOHNORT_4,21037,Studer_Heinrich_1815_09_27,,Bendlikon (Kilchberg),10,10,1864,13,6,1869
21037_WOHNORT_5,21037,Studer_Heinrich_1815_09_27,,Kilchberg (ZH),23,9,1890,23,9,1890
21037_WOHNORT_1,21037,Studer_Heinrich_1815_09_27,,Wipkingen,27,9,1815,27,9,1815
21037_WOHNORT_2,21037,Studer_Heinrich_1815_09_27,,Glarus,,,1837,,,1861
21039_WOHNORT_1,21039,Vogel_David_1760_01_16,,Zürich,23,4,1803,24,10,1834
21040_WOHNORT_2,21040,Spiller_Heinrich_1831_12_18,,Elgg,21,9,1911,21,9,1911
21040_WOHNORT_1,21040,Spiller_Heinrich_1831_12_18,,Elgg,26,5,1861,3,5,1896
